dataset,battery_id,cycle_idx,discharge_capacity,SOH_recovered
MIT,b1c0,305,1.0691419,99.74264402339583
MIT,b1c0,306,1.0691915,99.7472713185599
MIT,b1c0,307,1.0696068,99.78601558633476
MIT,b1c0,308,1.0696694,99.79185568063454
MIT,b1c0,309,1.0684117,99.67452202886369
MIT,b1c0,310,1.0692772,99.75526646363166
MIT,b1c0,311,1.0628723,99.15773898790047
MIT,b1c0,312,1.064725,99.33058152319175
MIT,b1c0,313,1.0648649,99.34363310773713
MIT,b1c0,314,1.0690352,99.73268974125865
MIT,b1c0,315,1.0684961,99.68239589402188
MIT,b1c0,316,1.0693339,99.7605561337083
MIT,b1c0,317,1.0693139,99.7586902888841
MIT,b1c0,318,1.0693067,99.75801858474739
MIT,b1c0,319,1.0693525,99.76229136939483
MIT,b1c0,320,1.0679969,99.63582440720945
MIT,b1c0,321,1.0675799,99.59692154262453
MIT,b1c0,322,1.067449,99.58470958825004
MIT,b1c0,323,1.0661716,99.46553807932735
MIT,b1c0,324,1.066994,99.54226161849911
MIT,b1c0,325,1.0685939,99.69151987521231
MIT,b1c0,326,1.0679792,99.63417313454
MIT,b1c0,327,1.0684899,99.68181748212639
MIT,b1c0,328,1.0673405,99.57458738007865
MIT,b1c0,329,1.0670813,99.55040603115681
MIT,b1c0,330,1.0669221,99.53555390635606
MIT,b1c0,331,1.0645261,99.31202569641492
MIT,b1c0,332,1.0644022,99.30046678772891
MIT,b1c0,333,1.0695329,99.77912128970927
MIT,b1c0,334,1.0687782,99.70871363526746
MIT,b1c0,335,1.0702711,99.8479896221711
MIT,b1c0,336,1.0703403,99.85444544526288
MIT,b1c0,337,1.0703341,99.85386703336737
MIT,b1c0,338,1.070029,99.82540357057394
MIT,b1c0,339,1.0669992,99.5427467381534
MIT,b1c0,340,1.0679404,99.63055339558102
MIT,b1c0,341,1.0695685,99.78244249349636
MIT,b1c0,342,1.0675119,99.59057767022219
MIT,b1c0,343,1.0674061,99.58070735110208
MIT,b1c0,344,1.0677824,99.61581322146972
MIT,b1c0,345,1.0691404,99.74250408503403
MIT,b1c0,346,1.0690612,99.73511533953011
MIT,b1c0,347,1.0690391,99.73305358099935
MIT,b1c0,348,1.0676738,99.60568168407423
MIT,b1c0,349,1.0654423,99.39750004781229
MIT,b1c0,350,1.066672,99.51222151682924
MIT,b1c0,351,1.065249,99.37946665758622
MIT,b1c0,352,1.067323,99.57295476585747
MIT,b1c0,353,1.0683092,99.66495957413959
MIT,b1c0,354,1.0690169,99.7309824932445
MIT,b1c0,355,1.0677238,99.61034629613476
MIT,b1c0,356,1.0607356,98.95840145610529
MIT,b1c0,357,1.0674988,99.58935554186235
MIT,b1c0,358,1.0650654,99.36233820209992
MIT,b1c0,359,1.0649996,99.35619957262824
MIT,b1c0,360,1.0678664,99.62364976973144
MIT,b1c0,361,1.0684118,99.67453135808782
MIT,b1c0,362,1.0682194,99.65658193087886
MIT,b1c0,363,1.0687932,99.71011301888562
MIT,b1c0,364,1.0692003,99.74809229028256
MIT,b1c0,365,1.0691874,99.74688882037091
MIT,b1c0,366,1.068893,99.71942358455847
MIT,b1c0,367,1.0687414,99.70528048079089
MIT,b1c0,368,1.0686384,99.69567137994618
MIT,b1c0,369,1.0645186,99.31132600460585
MIT,b1c0,370,1.0677253,99.61048623449659
MIT,b1c0,371,1.0676295,99.60154883778858
MIT,b1c0,372,1.0675622,99.59527026995511
MIT,b1c0,373,1.0675855,99.59744397917531
MIT,b1c0,374,1.0679543,99.63185015773387
MIT,b1c0,375,1.0655049,99.40334014211209
MIT,b1c0,376,1.0653461,99.3885253342078
MIT,b1c0,377,1.0629482,99.16481986900835
MIT,b1c0,378,1.0594556,98.83898738735544
MIT,b1c0,379,1.0653667,99.39044715437674
MIT,b1c0,380,1.0681189,99.64720606063716
MIT,b1c0,381,1.0680037,99.63645879444968
MIT,b1c0,382,1.0679121,99.62791322515477
MIT,b1c0,383,1.0673084,99.57159269913579
MIT,b1c0,384,1.0674245,99.58242392834038
MIT,b1c0,385,1.0675998,99.59877805822462
MIT,b1c0,386,1.0681614,99.65117098088861
MIT,b1c0,387,1.0667884,99.52308073370617
MIT,b1c0,388,1.0499117,97.9486155664635
MIT,b1c0,389,1.0487819,97.84321399234351
MIT,b1c0,390,1.0409842,97.1157490830539
MIT,b1c0,391,1.054733,98.39840544901323
MIT,b1c0,392,1.0663438,99.48160300326384
MIT,b1c0,393,1.0636747,99.23259668224803
MIT,b1c0,394,1.0661352,99.46214224174726
MIT,b1c0,395,1.067439,99.58377666583793
MIT,b1c0,396,1.0632888,99.19659520636478
MIT,b1c0,397,1.0647497,99.33288584154965
MIT,b1c0,398,1.0652326,99.37793666483039
MIT,b1c0,399,1.0636783,99.2329325343164
MIT,b1c0,400,1.0658928,99.43952820247776
MIT,b1c0,401,1.0619923,99.07564181563495
MIT,b1c0,402,1.0594559,98.8390153750278
MIT,b1c0,403,1.058076,98.710281411381
MIT,b1c0,404,1.0449606,97.4867163510046
MIT,b1c0,405,1.0608855,98.9723859630628
MIT,b1c0,406,1.0548323,98.40766936856546
MIT,b1c0,407,1.0426595,97.27204157475438
MIT,b1c0,408,1.0669585,99.53894974393613
MIT,b1c0,409,1.0656699,99.41873336191188
MIT,b1c0,410,1.0656745,99.41916250622144
MIT,b1c0,411,1.0665383,99.49974834417934
MIT,b1c0,412,1.0629419,99.16423212788874
MIT,b1c0,413,1.0556192,98.48108103317426
MIT,b1c0,414,1.0669644,99.53950016815928
MIT,b1c0,415,1.0645865,99.31766054778407
MIT,b1c0,416,1.0439526,97.39267777186409
MIT,b1c0,417,1.0560402,98.52035706672402
MIT,b1c0,418,1.0669073,99.53417318118613
MIT,b1c0,419,1.0662833,99.47595882267059
MIT,b1c0,420,1.0667531,99.51978751759142
MIT,b1c0,421,1.0661353,99.46215157097139
MIT,b1c0,422,1.063808,99.24503253800144
MIT,b1c0,423,1.0638028,99.24454741834712
MIT,b1c0,424,1.0649281,99.34952917738167
MIT,b1c0,425,1.0635319,99.21927455020314
MIT,b1c0,426,1.0646418,99.32281960872301
MIT,b1c0,427,1.0513592,98.08365608561617
MIT,b1c0,428,1.0622097,99.09592354887418
MIT,b1c0,429,1.0548745,98.41160630114456
MIT,b1c0,430,1.056126,98.52836154101989
MIT,b1c0,431,1.0548553,98.40981509011331
MIT,b1c0,432,1.0401301,97.03606817983574
MIT,b1c0,433,1.0560426,98.52058096810293
MIT,b1c0,434,1.0644474,99.30468359703163
MIT,b1c0,435,1.0630739,99.17654670372858
MIT,b1c0,436,1.0643857,99.29892746574893
MIT,b1c0,437,1.0652679,99.38122988094513
MIT,b1c0,438,1.0605631,98.94230854449644
MIT,b1c0,439,1.061882,99.06535168142939
MIT,b1c0,440,1.0604329,98.93016189469078
MIT,b1c0,441,1.0625196,99.1248348144254
MIT,b1c0,442,1.0639434,99.2576643074614
MIT,b1c0,443,1.0656309,99.41509496450463
MIT,b1c0,444,1.0659555,99.44537762600167
MIT,b1c0,445,1.0643766,99.2980785063539
MIT,b1c0,446,1.0592486,98.81967589342483
MIT,b1c0,447,1.064343,99.29494388704923
MIT,b1c0,448,1.0652808,99.38243335085673
MIT,b1c0,449,1.0652997,99.38419657421561
MIT,b1c0,450,1.0651654,99.371667426221
MIT,b1c0,451,1.0648382,99.34114220489683
MIT,b1c0,452,1.0647463,99.33256864792955
MIT,b1c0,453,1.0647039,99.32861305690221
MIT,b1c0,454,1.063228,99.19092303809917
MIT,b1c0,455,1.0547636,98.40126019159429
MIT,b1c0,456,1.0632907,99.19677246162308
MIT,b1c0,457,1.0640476,99.26738535899555
MIT,b1c0,458,1.060768,98.96142412472054
MIT,b1c0,459,1.0610192,98.9848591357127
MIT,b1c0,460,1.0645175,99.31122338314051
MIT,b1c0,461,1.0599377,98.8839635768432
MIT,b1c0,462,1.0632949,99.19716428903617
MIT,b1c0,463,1.062016,99.07785284175165
MIT,b1c0,464,1.060432,98.93007793167371
MIT,b1c0,465,1.0632564,99.19357253774955
MIT,b1c0,466,1.0594114,98.83486387029393
MIT,b1c0,467,1.0634983,99.21613993089844
MIT,b1c0,468,1.0601008,98.89917954138468
MIT,b1c0,469,1.0578228,98.68665981590642
MIT,b1c0,470,1.0611887,99.00067217059792
MIT,b1c0,471,1.0416328,97.17625843070323
MIT,b1c0,472,1.0612651,99.00779969782644
MIT,b1c0,473,1.0647072,99.3289209212982
MIT,b1c0,474,1.0646758,99.3259915449242
MIT,b1c0,475,1.0641997,99.28157510888373
MIT,b1c0,476,1.0642273,99.28414997474113
MIT,b1c0,477,1.0633408,99.20144640290773
MIT,b1c0,478,1.0639844,99.26148928935103
MIT,b1c0,479,1.0566306,98.57543680593488
MIT,b1c0,480,1.0506681,98.01918181771536
MIT,b1c0,481,1.058108,98.71326676309977
MIT,b1c0,482,1.057606,98.66643405801192
MIT,b1c0,483,1.056636,98.57594058403741
MIT,b1c0,484,1.0612692,99.0081821960154
MIT,b1c0,485,1.051676,98.11321106763175
MIT,b1c0,486,1.0553005,98.45134879590037
MIT,b1c0,487,1.0627018,99.14183266077401
MIT,b1c0,488,1.0610656,98.98918789570489
MIT,b1c0,489,1.0611809,98.9999444911165
MIT,b1c0,490,1.0624331,99.11676503556069
MIT,b1c0,491,1.0624239,99.11590674694153
MIT,b1c0,492,1.0626174,99.13395879561583
MIT,b1c0,493,1.06243,99.11647582961292
MIT,b1c0,494,1.0621339,99.0888519969904
MIT,b1c0,495,1.0594182,98.83549825753418
MIT,b1c0,496,1.0596466,98.85680620542672
MIT,b1c0,497,1.0624814,99.12127105081116
MIT,b1c0,498,1.0626481,99.13682286742102
MIT,b1c0,499,1.061404,99.02075799013062
MIT,b1c0,500,1.0621486,99.0902233929362
MIT,b1c0,501,1.0609982,98.98289999864727
MIT,b1c0,502,1.0577871,98.6833292828952
MIT,b1c0,503,1.0604461,98.93139335227478
MIT,b1c0,504,1.0615808,99.0372520583767
MIT,b1c0,505,1.0617605,99.0540166741223
MIT,b1c0,506,1.0619984,99.07621089830634
MIT,b1c0,507,1.0580443,98.70732404733462
MIT,b1c0,508,1.0528724,98.22482590501637
MIT,b1c0,509,1.0519124,98.13526535345399
MIT,b1c0,510,1.0547196,98.39715533298101
MIT,b1c0,511,1.0373893,96.78037280512511
MIT,b1c0,512,1.0544937,98.37608061569149
MIT,b1c0,513,1.061681,99.04659994094602
MIT,b1c0,514,1.0611736,98.99926345775565
MIT,b1c0,515,1.0567899,98.59029825995978
MIT,b1c0,516,1.0585667,98.75605991414317
MIT,b1c0,517,1.0588225,98.77992406944489
MIT,b1c0,518,1.0564709,98.56053803501352
MIT,b1c0,519,1.0601411,98.90293921870548
MIT,b1c0,520,1.0603518,98.9225958939286
MIT,b1c0,521,1.0433397,97.33549895722598
MIT,b1c0,522,1.0541842,98.34720666703673
MIT,b1c0,523,1.0612289,99.0044225186946
MIT,b1c0,524,1.0553482,98.45579883580614
MIT,b1c0,525,1.0458349,97.56828175749523
MIT,b1c0,526,1.0319518,96.27309624354127
MIT,b1c0,527,1.0377041,96.80974120265827
MIT,b1c0,528,1.0606207,98.9476821775902
MIT,b1c0,529,1.0561804,98.53343663894177
MIT,b1c0,530,1.0606323,98.94876436758823
MIT,b1c0,531,1.0449976,97.49016816392941
MIT,b1c0,532,1.0544198,98.369186319066
MIT,b1c0,533,1.0489055,97.85474491335717
MIT,b1c0,534,1.0554415,98.4645030019111
MIT,b1c0,535,1.0516956,98.11503959555948
MIT,b1c0,536,1.0551944,98.44145048910791
MIT,b1c0,537,1.0581467,98.71687717283461
MIT,b1c0,538,1.0576135,98.667133749821
MIT,b1c0,539,1.0603172,98.91936798238271
MIT,b1c0,540,1.0592101,98.81608414213821
MIT,b1c0,541,1.0591291,98.80852747060013
MIT,b1c0,542,1.0565674,98.56954073629036
MIT,b1c0,543,1.0491639,97.87885162848605
MIT,b1c0,544,1.0541241,98.34159980333995
MIT,b1c0,545,1.0576699,98.6723954322253
MIT,b1c0,546,1.0490658,97.86969965962325
MIT,b1c0,547,1.0382563,96.86125717825489
MIT,b1c0,548,1.0370495,96.74867210156167
MIT,b1c0,549,1.0454539,97.5327374135939
MIT,b1c0,550,1.0544457,98.37160258811338
MIT,b1c0,551,1.0583414,98.73504117219835
MIT,b1c0,552,1.0599172,98.88205108589835
MIT,b1c0,553,1.0553007,98.45136745434863
MIT,b1c0,554,1.060292,98.91701701790419
MIT,b1c0,555,1.0600207,98.89170683286368
MIT,b1c0,556,1.0598836,98.8789164665937
MIT,b1c0,557,1.0597323,98.8648013504985
MIT,b1c0,558,1.0585767,98.75699283655526
MIT,b1c0,559,1.054891,98.41314562312455
MIT,b1c0,560,1.0422643,97.23517248102786
MIT,b1c0,561,1.0476429,97.73695412960438
MIT,b1c0,562,1.0499765,97.95466090369396
MIT,b1c0,563,1.0471743,97.693237385373
MIT,b1c0,564,1.0568609,98.59692200908574
MIT,b1c0,565,1.0550711,98.4299475557666
MIT,b1c0,566,1.0592734,98.82198954100684
MIT,b1c0,567,1.0589548,98.79226663295707
MIT,b1c0,568,1.0594428,98.83779324666796
MIT,b1c0,569,1.0578744,98.6914736955529
MIT,b1c0,570,1.0580186,98.7049264367355
MIT,b1c0,571,1.0594493,98.83839964623583
MIT,b1c0,572,1.0590842,98.80433864896976
MIT,b1c0,573,1.0570328,98.61295894534989
MIT,b1c0,574,1.0591824,98.81349994705667
MIT,b1c0,575,1.0587294,98.77123856178817
MIT,b1c0,576,1.0488758,97.8519741337932
MIT,b1c0,577,1.0270613,95.81685053789974
MIT,b1c0,578,1.046486,97.62902433574759
MIT,b1c0,579,1.057959,98.69936621915934
MIT,b1c0,580,1.0580696,98.70968434103726
MIT,b1c0,581,1.0549595,98.41953614164748
MIT,b1c0,582,1.0477417,97.74617140303602
MIT,b1c0,583,1.0500448,97.96103276376866
MIT,b1c0,584,1.0588595,98.7833758823697
MIT,b1c0,585,1.0585012,98.74994927234386
MIT,b1c0,586,1.0586959,98.7681132717076
MIT,b1c0,587,1.0579836,98.70166120829313
MIT,b1c0,588,1.0585301,98.75264541811485
MIT,b1c0,589,1.0523983,98.18059605345832
MIT,b1c0,590,1.0459152,97.57577312446446
MIT,b1c0,591,1.0561335,98.529061232829
MIT,b1c0,592,1.0572683,98.63492926815503
MIT,b1c0,593,1.0476447,97.73712205563857
MIT,b1c0,594,1.0562239,98.53749485143445
MIT,b1c0,595,1.0566366,98.57599655938215
MIT,b1c0,596,1.0432659,97.32861398982462
MIT,b1c0,597,1.0468899,97.66670507197264
MIT,b1c0,598,1.0565873,98.57139725189045
MIT,b1c0,599,1.054775,98.4023237231441
MIT,b1c0,600,1.0551888,98.44092805255713
MIT,b1c0,601,1.0575479,98.66101377879758
MIT,b1c0,602,1.0491458,97.87716303892013
MIT,b1c0,603,1.0529571,98.23272775784693
MIT,b1c0,604,1.0538129,98.31256725787516
MIT,b1c0,605,1.0576051,98.66635009499483
MIT,b1c0,606,1.0575962,98.66551979404807
MIT,b1c0,607,1.0533774,98.27193848682785
MIT,b1c0,608,1.0461477,97.59746357054595
MIT,b1c0,609,1.0291052,96.00753054971055
MIT,b1c0,610,1.010802,94.29998400038063
MIT,b1c0,611,1.0330288,96.37357198732533
MIT,b1c0,612,1.0574216,98.64923096873265
MIT,b1c0,613,1.0558203,98.49984210288176
MIT,b1c0,614,1.0555702,98.47650971335493
MIT,b1c0,615,1.0560541,98.52165382887685
MIT,b1c0,616,1.0573353,98.64117984831616
MIT,b1c0,617,1.0533875,98.27288073846407
MIT,b1c0,618,1.0560164,98.5181367113832
MIT,b1c0,619,1.0494928,97.90953544662028
MIT,b1c0,620,1.0555507,98.47469051465131
MIT,b1c0,621,1.0530341,98.23991126042017
MIT,b1c0,622,1.0410509,97.12197167554264
MIT,b1c0,623,1.0493277,97.89413289759639
MIT,b1c0,624,1.0556364,98.48268565972309
MIT,b1c0,625,1.0569577,98.60595269803495
MIT,b1c0,626,1.0567719,98.58861899961798
MIT,b1c0,627,1.0566562,98.57782508730988
MIT,b1c0,628,1.0565324,98.56627550784799
MIT,b1c0,629,1.0564497,98.55856023949984
MIT,b1c0,630,1.0567361,98.58527913738261
MIT,b1c0,631,1.0568913,98.59975809321855
MIT,b1c0,632,1.0549433,98.41802480733986
MIT,b1c0,633,1.0554826,98.46833731302486
MIT,b1c0,634,1.0559826,98.51498343363029
MIT,b1c0,635,1.0543705,98.36458701157433
MIT,b1c0,636,1.0554795,98.4680481070771
MIT,b1c0,637,1.0296202,96.05557605393412
MIT,b1c0,638,1.0230192,95.43975396970148
MIT,b1c0,639,1.0538239,98.31359347252848
MIT,b1c0,640,1.0512593,98.0743361907192
MIT,b1c0,641,1.0535718,98.29007449851923
MIT,b1c0,642,1.0440689,97.40352765951693
MIT,b1c0,643,1.0477357,97.74561164958875
MIT,b1c0,644,1.0509996,98.05010819567674
MIT,b1c0,645,1.0555147,98.47133199396774
MIT,b1c0,646,1.0550985,98.43250376317579
MIT,b1c0,647,1.0508888,98.0397714153506
MIT,b1c0,648,1.0402925,97.05121883980837
MIT,b1c0,649,1.0331092,96.38107268351867
MIT,b1c0,650,1.0522259,98.16451247107358
MIT,b1c0,651,1.0168382,94.8631146267774
MIT,b1c0,652,1.0457997,97.56499787060461
MIT,b1c0,653,1.0534018,98.2742148175134
MIT,b1c0,654,1.0440476,97.40154053477913
MIT,b1c0,655,1.0382687,96.86241400204591
MIT,b1c0,656,1.0342624,96.48865729608299
MIT,b1c0,657,1.0482241,97.79117558019612
MIT,b1c0,658,1.0554252,98.46298233837936
MIT,b1c0,659,1.0468471,97.6627121640488
MIT,b1c0,660,1.0531596,98.25161943669212
MIT,b1c0,661,1.0492793,97.88961755312178
MIT,b1c0,662,1.0354383,96.59835964252281
MIT,b1c0,663,1.0341693,96.47997178842627
MIT,b1c0,664,1.0408134,97.09981476825509
MIT,b1c0,665,1.0517044,98.11586056728213
MIT,b1c0,666,1.0467603,97.65461439751174
MIT,b1c0,667,1.0540043,98.33042339284289
MIT,b1c0,668,1.0550795,98.43073121059278
MIT,b1c0,669,1.0539341,98.3238742775099
MIT,b1c0,670,1.052424,98.18299366405745
MIT,b1c0,671,1.0512321,98.07179864175826
MIT,b1c0,672,1.0449505,97.48577409936836
MIT,b1c0,673,1.0239289,95.52462192153098
MIT,b1c0,674,1.0500863,97.9649043917789
MIT,b1c0,675,1.0543066,98.35862563736094
MIT,b1c0,676,1.0507541,98.0272049504595
MIT,b1c0,677,1.0456049,97.54682454201674
MIT,b1c0,678,1.0511117,98.0605662559165
MIT,b1c0,679,1.0536783,98.30001012220818
MIT,b1c0,680,1.0526545,98.20449752565654
MIT,b1c0,681,1.0488334,97.84801854276586
MIT,b1c0,682,1.0500343,97.96005319523596
MIT,b1c0,683,1.0508434,98.03553594759961
MIT,b1c0,684,1.0516891,98.11443319599161
MIT,b1c0,685,1.0483967,97.80727782102912
MIT,b1c0,686,1.0464915,97.62953744307424
MIT,b1c0,687,1.0422208,97.2311142685352
MIT,b1c0,688,1.0544376,98.37084692095955
MIT,b1c0,689,1.0541025,98.3395846909298
MIT,b1c0,690,1.0506324,98.01585128470414
MIT,b1c0,691,1.0467551,97.65412927785742
MIT,b1c0,692,1.0401802,97.04074212112039
MIT,b1c0,693,1.0512079,98.06954096952097
MIT,b1c0,694,1.048334,97.80142839750519
MIT,b1c0,695,1.052479,98.18812473732403
MIT,b1c0,696,1.0541601,98.34495832402355
MIT,b1c0,697,1.0535887,98.29165113739569
MIT,b1c0,698,1.0514075,98.08816210086665
MIT,b1c0,699,1.0526569,98.20472142703544
MIT,b1c0,700,1.0281619,95.91952797857637
MIT,b1c0,701,1.0542315,98.35161939004601
MIT,b1c0,702,1.0540398,98.33373526740588
MIT,b1c0,703,1.0528573,98.2234171921741
MIT,b1c0,704,1.0216026,95.30759618080224
MIT,b1c0,705,1.0268763,95.79959147327574
MIT,b1c0,706,1.0460932,97.59237914339998
MIT,b1c0,707,1.0488297,97.84767336147338
MIT,b1c0,708,1.0314293,96.22435104750863
MIT,b1c0,709,1.0266535,95.77880596193398
MIT,b1c0,710,1.036703,96.71634633998212
MIT,b1c0,711,1.0502267,97.97800262244492
MIT,b1c0,712,1.0535201,98.28525128964863
MIT,b1c0,713,1.0544344,98.37054838578769
MIT,b1c0,714,1.0520428,98.14743066170789
MIT,b1c0,715,1.0492407,97.88601647261103
MIT,b1c0,716,1.0525217,98.19210831602373
MIT,b1c0,717,1.0447495,97.46702235888499
MIT,b1c0,718,1.0468082,97.65908309586571
MIT,b1c0,719,1.0487033,97.83588122218433
MIT,b1c0,720,1.0531344,98.24926847221361
MIT,b1c0,721,1.0521197,98.15460483505699
MIT,b1c0,722,1.0528525,98.22296938941628
MIT,b1c0,723,1.0502402,97.97926206770124
MIT,b1c0,724,1.0390798,96.93808333889201
MIT,b1c0,725,1.043781,97.37666882327233
MIT,b1c0,726,1.0497973,97.93794293406899
MIT,b1c0,727,1.0524502,98.18543792077718
MIT,b1c0,728,1.0522059,98.16264662624936
MIT,b1c0,729,1.0516083,98.10689518290178
MIT,b1c0,730,1.047296,97.70459105112835
MIT,b1c0,731,1.048299,97.79816316906282
MIT,b1c0,732,1.05011,97.96711541789561
MIT,b1c0,733,1.0508047,98.03192553786477
MIT,b1c0,734,1.0417973,97.19160500438241
MIT,b1c0,735,1.0494848,97.90878910869061
MIT,b1c0,736,1.0511718,98.06617311961327
MIT,b1c0,737,1.0464046,97.62143034731304
MIT,b1c0,738,1.0440246,97.39939481323127
MIT,b1c0,739,1.0411466,97.13089974302653
MIT,b1c0,740,1.0482421,97.7928548405379
MIT,b1c0,741,1.0451931,97.50840679708612
MIT,b1c0,742,1.0419753,97.20821102331794
MIT,b1c0,743,1.0461867,97.6011019679532
MIT,b1c0,744,1.0419799,97.20864016762751
MIT,b1c0,745,1.0330361,96.37425302068615
MIT,b1c0,746,1.0488918,97.85346680965259
MIT,b1c0,747,1.0213207,95.2812970980049
MIT,b1c0,748,1.0297344,96.06623002788038
MIT,b1c0,749,1.0417689,97.18895550473204
MIT,b1c0,750,1.0484946,97.81641113144363
MIT,b1c0,751,1.0463246,97.61396696801616
MIT,b1c0,752,1.0397757,97.00300540955062
MIT,b1c0,753,1.0311786,96.20096268263707
MIT,b1c0,754,1.0507765,98.02929469666262
MIT,b1c0,755,1.0483649,97.8043111277586
MIT,b1c0,756,1.0188866,95.05421445367365
MIT,b1c0,757,1.0228972,95.42837231627377
MIT,b1c0,758,1.0449833,97.48883408488008
MIT,b1c0,759,1.0506729,98.01962962047317
MIT,b1c0,760,1.0458556,97.5702129068883
MIT,b1c0,761,1.0445747,97.45071487512135
MIT,b1c0,762,1.0455662,97.54321413228186
MIT,b1c0,763,1.0490073,97.86424206351244
MIT,b1c0,764,1.0385914,96.89251940828464
MIT,b1c0,765,1.0413193,97.14701131308364
MIT,b1c0,766,1.0266445,95.77796633176308
MIT,b1c0,767,1.0413045,97.14563058791373
MIT,b1c0,768,1.0448481,97.4762209738684
MIT,b1c0,769,1.0083524,94.0714553263106
MIT,b1c0,770,1.0387102,96.90360252654048
MIT,b1c0,771,1.0444818,97.44204802591287
MIT,b1c0,772,1.045437,97.53116077471743
MIT,b1c0,773,1.0494971,97.90993660325749
MIT,b1c0,774,1.0357653,96.62886620539874
MIT,b1c0,775,1.0399913,97.02311921675567
MIT,b1c0,776,1.0456713,97.55301914683314
MIT,b1c0,777,1.0503968,97.99387163267485
MIT,b1c0,778,1.0502243,97.977778721066
MIT,b1c0,779,1.041375,97.15220769091908
MIT,b1c0,780,1.046459,97.6265054452349
MIT,b1c0,781,1.0481468,97.78396408995053
MIT,b1c0,782,1.0373372,96.77551227935804
MIT,b1c0,783,1.0364876,96.69625119122531
MIT,b1c0,784,1.0493351,97.89482326018134
MIT,b1c0,785,1.0497355,97.93217747356215
MIT,b1c0,786,1.0395273,96.97983161683385
MIT,b1c0,787,1.0406383,97.08347929681906
MIT,b1c0,788,1.0497754,97.93589983398645
MIT,b1c0,789,1.0434487,97.34566781151796
MIT,b1c0,790,1.0462769,97.60951692811041
MIT,b1c0,791,1.0487804,97.84307405398171
MIT,b1c0,792,1.0395763,96.98440293665318
MIT,b1c0,793,1.030682,96.15463375565177
MIT,b1c0,794,1.0187241,95.03905446447689
MIT,b1c0,795,1.0372057,96.76324434963878
MIT,b1c0,796,1.0447724,97.46915875120872
MIT,b1c0,797,1.0487778,97.84283149415455
MIT,b1c0,798,1.0471404,97.69007477839595
MIT,b1c0,799,1.0475039,97.72398650807608
MIT,b1c0,800,1.0489835,97.86202170817162
MIT,b1c0,801,1.0486422,97.83018106624635
MIT,b1c0,802,1.045436,97.53106748247623
MIT,b1c0,803,1.0426677,97.2728065711323
MIT,b1c0,804,1.0458816,97.57263850515977
MIT,b1c0,805,1.0477059,97.74283154080067
MIT,b1c0,806,1.0429559,97.29969339504926
MIT,b1c0,807,1.0347645,96.53549933039496
MIT,b1c0,808,1.0433052,97.33228037490422
MIT,b1c0,809,1.0423573,97.24384865946047
MIT,b1c0,810,1.0335115,96.41860415215778
MIT,b1c0,811,1.0475713,97.73027440513368
MIT,b1c0,812,1.0447927,97.4710525837053
MIT,b1c0,813,1.0456301,97.54917550649523
MIT,b1c0,814,1.0461612,97.5987230158023
MIT,b1c0,815,1.0428686,97.29154898239156
MIT,b1c0,816,1.0454813,97.53529362100308
MIT,b1c0,817,1.0451788,97.5070727180368
MIT,b1c0,818,1.0478085,97.7524033247489
MIT,b1c0,819,1.0288956,95.98797649595275
MIT,b1c0,820,1.0367709,96.72268088316034
MIT,b1c0,821,1.0471448,97.69048526425729
MIT,b1c0,822,1.0481814,97.78719200149641
MIT,b1c0,823,1.0348196,96.54063973288567
MIT,b1c0,824,1.0429114,97.29554189031539
MIT,b1c0,825,1.0450939,97.499152206758
MIT,b1c0,826,1.0442761,97.4228578118958
MIT,b1c0,827,1.0383412,96.86917768953369
MIT,b1c0,828,1.0440003,97.39712781176985
MIT,b1c0,829,1.044595,97.45260870761791
MIT,b1c0,830,1.0198556,95.14461463540694
MIT,b1c0,831,1.0134537,94.54736703639936
MIT,b1c0,832,1.0466653,97.64575163459668
MIT,b1c0,833,1.0446702,97.45962428415699
MIT,b1c0,834,1.0471945,97.69512188864546
MIT,b1c0,835,1.0436742,97.36670521191101
MIT,b1c0,836,1.0432563,97.327718384309
MIT,b1c0,837,1.0455651,97.54311151081654
MIT,b1c0,838,1.0461838,97.60083142045369
MIT,b1c0,839,1.0466902,97.64807461140283
MIT,b1c0,840,1.044336,97.42844601714432
MIT,b1c0,841,1.0425305,97.26000687563818
MIT,b1c0,842,1.0470839,97.68480376676754
MIT,b1c0,843,1.0470449,97.68116536936031
MIT,b1c0,844,1.0466285,97.64231848012012
MIT,b1c0,845,1.0422326,97.23221511698148
MIT,b1c0,846,1.0258471,95.70357509862157
MIT,b1c0,847,1.01603,94.78771583743081
MIT,b1c0,848,1.0364809,96.69562613320919
MIT,b1c0,849,1.043061,97.30949840960052
MIT,b1c0,850,1.0286866,95.96847841753969
MIT,b1c0,851,1.0423036,97.23883886610746
MIT,b1c0,852,1.0487924,97.84419356087622
MIT,b1c0,853,1.0470663,97.68316182332222
MIT,b1c0,854,1.0470071,97.67763892264256
MIT,b1c0,855,1.0469003,97.66767531128122
MIT,b1c0,856,1.0458245,97.56731151818663
MIT,b1c0,857,1.0449082,97.48182783756516
MIT,b1c0,858,1.0451659,97.50586924812518
MIT,b1c0,859,1.0452406,97.51283817854363
MIT,b1c0,860,1.0455425,97.54100310616518
MIT,b1c0,861,1.0456032,97.54666594520667
MIT,b1c0,862,1.0444313,97.43733676773172
MIT,b1c0,863,1.0456605,97.55201159062807
MIT,b1c0,864,1.0431082,97.31390180338568
MIT,b1c0,865,1.0450228,97.4925191284079
